person_id,w_I,w_E,w_U,tau,noise_s,alpha_I_pos,alpha_I_neg,alpha_E,alpha_U,instinct_avoid_conflict_0,instinct_approach_conflict_care_0,enjoyment_avoid_conflict_0,enjoyment_approach_conflict_care_0,utility_avoid_conflict_0,utility_approach_conflict_care_0
0,0.35104551315785615,1.0,1.0,3.0,0.18145350785395864,0.11607050665516583,0.30064466653384325,0.22789912298211007,0.2575136419877613,0.18389317807592476,-0.19916088389490266,-0.05957556875958911,0.16367040904066882,-0.22540165322843114,0.3388291292751298
1,0.319203700547785,1.0,1.0,3.0,0.10966627867855197,0.36460087710779415,0.13391594719935612,0.053087370711869586,0.07351609710288441,-0.1905968794275506,0.2032625538241037,-0.10450711561377947,0.3149199430868378,-0.08718474169479916,0.1304207027919921
2,0.13832440457928968,0.590024911221393,0.37651742691030793,3.0,0.1791798243581902,0.29420296793205536,0.32424941969844073,0.22373559718464575,0.17623054854472014,-0.07253308772216871,0.11149957333776378,-0.21757644826490025,0.31656512210265925,-0.3187075447509515,0.3924048956571353
3,0.5228031526072605,0.9883545627020435,0.2871458869813195,3.0,0.11563951118688155,0.1080794758119655,0.15307090759668357,0.2554915906274216,0.3410128692334014,0.008969759328544435,-0.027815824760639374,-0.15996278903914785,0.09289087865241338,-0.47537317003426977,0.07644566213764067
4,0.8319392158470275,0.3711623815238798,0.7167682402593175,3.0,0.15255568361707536,0.3872848814411034,0.329380270191312,0.06922241403292306,0.2825205338597245,0.24004554584628557,-0.17156716848674025,-0.4750339465911108,0.32632445273969246,-0.14384738196891705,0.1650822788590772
5,0.7478102641640118,1.0,0.39774884831680773,3.0,0.18065917556728978,0.24325827291854274,0.2285734085713806,0.11448653456828273,0.26993819396550645,-0.00013906565094401468,-0.1006154089755888,-0.33484975591697314,0.5391794397456331,-0.3008813287067035,0.5392730706873319
6,0.5709775411917891,0.5311153309862265,0.9111853000251748,3.0,0.15783488861387462,0.07577987659561664,0.1818132131112526,0.3635576338003246,0.23411102364050618,-0.0009914049787357326,-0.1119576206149468,-0.05983532820503329,0.22817286543807602,0.0031542169557854105,0.21549647696644975
7,0.29950791940961397,0.678045489164971,0.67187753242267,3.0,0.14122036793114884,0.32790823722252366,0.17852445928361899,0.1260422586168125,0.19227241155408392,0.05516211015485789,-0.12465057897540022,-0.3764681246201045,0.2298960228729923,-0.14563521845904115,0.455728607106579
8,0.709599495081218,0.1,1.0,3.0,0.12207274139891458,0.375149691052012,0.23267677300603445,0.28390893714678034,0.3298371970182292,-0.18008909270615964,-0.19663597616525946,-0.24542370590927134,0.27066334443407786,-0.28151165120739335,0.5562389793868204
9,0.1,0.7918935113235208,0.8101750107718075,3.0,0.11929792996570349,0.22099298936707557,0.19839489742732586,0.37045693153945225,0.2743507550770931,-0.2196347991520634,0.1815778682750313,-0.07091316344592094,0.6593876872900541,-0.400579147513321,0.14230503507430228
10,0.6046975488095307,1.0,1.0,3.0,0.12847615329312378,0.23951184239611717,0.26370264255171794,0.2859241248098511,0.2558051564159428,0.007945830681893695,0.21459639098291033,-0.3192166181845738,0.404438486704262,-0.4520417746767088,0.3165281239840176
