person_id,w_I,w_E,w_U,tau,noise_s,alpha_I_pos,alpha_I_neg,alpha_E,alpha_U,instinct_avoid_conflict_0,instinct_approach_conflict_care_0,enjoyment_avoid_conflict_0,enjoyment_approach_conflict_care_0,utility_avoid_conflict_0,utility_approach_conflict_care_0
0,0.9181855708225397,0.1,0.31914517700990647,3.0,0.14756359520043325,0.2848951207525382,0.2558770274758608,0.2587419935250878,0.23123302541026772,0.07853045609866333,-0.08211229536700781,0.3342162638188164,0.6371981268575257,0.4650159229380535,0.5132423669315646
1,0.8962404491703135,0.30197857049463,0.413156956665385,3.0,0.09319423572484098,0.22967212778628815,0.25178031009403057,0.14995441715667496,0.2367071446610658,-0.19834660318361325,-0.1878241031776074,0.529892109011904,0.5944001827778338,0.267788144081641,0.4641290556905382
2,1.0,0.46713049872441753,0.39007406134996914,3.0,0.08134310723642632,0.16676236832261151,0.20524306258312436,0.13059760040041937,0.13307011053538562,-0.054529117104065605,-0.10987279728589566,0.2840762860966759,0.8741658100220843,-0.018018412350031376,0.7347119798284881
3,1.0,0.1313382955316557,0.1,3.0,0.14341628601824474,0.19686102092289726,0.27416196398561055,0.20411333052098807,0.20459030341863557,0.15815669003640426,0.145135227678795,0.3224793638366726,0.42890950871733835,0.3470294650582801,0.2831757285935601
4,0.6149397392948844,0.47771826800626166,0.3256944584632061,3.0,0.07382888544574362,0.2413429066747947,0.16398720779983542,0.292873810033223,0.29545376863655304,0.12892774602059082,0.22284066639885375,0.2117205395936079,0.5614525608066121,0.30572718131645027,0.7821851552606393
5,0.9878366485634933,0.2721957453093854,0.3374061570201589,3.0,0.11090302042930775,0.15336281320466044,0.28992033717436316,0.17070789934302846,0.2631519532323864,0.009125558193104455,-0.07475229690532859,0.4284114988394938,0.46963933845943884,0.4190258655710425,0.37460363819637527
6,0.8198925930113824,0.17079331692298316,0.5034764366609839,3.0,0.15642917383920843,0.29375497541382956,0.16663220159309863,0.2281454443741117,0.2966115582365858,0.16755978314799874,-0.2094931331096288,0.36210444031105443,0.6070260428646597,0.32157535122386116,0.6135739961187747
7,0.9072397333338655,0.5614181084871996,0.5048221114279164,3.0,0.061023232647290745,0.29296544639797595,0.10555935000681889,0.12299880798505652,0.26819146726032783,0.22518842190389837,0.16609888655119065,-0.09804331053039489,0.632213387965251,0.4540008425021831,0.6254837630302847
8,1.0,0.41303253967299625,0.59478737143187,3.0,0.11737045351502799,0.26615846568111534,0.2752826317090781,0.2967163460546626,0.24563255922620236,0.24538674180438613,0.0865228072144858,0.12269204599821926,0.5540783437554626,0.28632933968528956,0.10424777611643815
9,0.7269319957598646,0.5892312383612464,0.10755542319323963,3.0,0.18534145222384857,0.2757064125030033,0.1154129584517142,0.2012096399507642,0.24735797555918151,-0.023136188259896273,-0.21763315020835383,0.26820283466881245,0.47588032873360275,0.2595307858268414,0.5604562420455427
10,1.0,0.34953431824403564,0.1,3.0,0.1922347933940819,0.12138568336387295,0.23967316316175385,0.18237030071749702,0.18129850004424264,-0.17744745115644894,0.23862215227786115,0.2967803644234735,0.6657665062926091,0.3026244781057803,0.6142710997960669
11,1.0,0.4654525292351199,0.2721122748822329,3.0,0.13691979034756518,0.18403842058722295,0.24041727848030445,0.1691265674983187,0.2750898824913025,0.1917385978070919,0.024347831723645297,0.4688140131388783,0.4569222178572611,0.3557688776856561,0.4388243944568799
12,0.8185126840165113,0.5656377285250136,0.5695792857835293,3.0,0.0937421410926321,0.11185757968290544,0.10063552391997979,0.2688023934806745,0.27939054713299116,0.22184655633991857,-0.060028041145549105,0.2922998844417909,0.5213316354966947,0.2597769818399169,0.41176616630087526
13,0.8546200776832468,0.1,0.5893658868844188,3.0,0.05420940700940241,0.2958729379826287,0.10371845730808407,0.10595293397025281,0.2204936022182521,-0.18705829463522955,0.021486188229400405,0.07386681821582383,0.5689094909192101,0.6673751015048033,0.32312250202383785
14,1.0,0.22871098760923966,0.3714755550451272,3.0,0.11282884379686334,0.28255815091268666,0.24228908011577596,0.23049894945519026,0.2819047212755473,-0.17654329666645585,0.0014659279674619219,0.16391343811760004,0.8015623793268847,0.4160230246021567,0.7489233763734581
15,0.9257212535469052,0.6805024184286999,0.5240707516443907,3.0,0.1752015812422379,0.25613624410211744,0.11994101486497347,0.14844913524541298,0.19894071224712806,0.12044835245953339,-0.16983192318472962,0.04656941851079305,0.5167913443271159,0.12546826097895997,0.5139835660340119
16,0.8939114123768133,0.45637834034840596,0.1775443359116718,3.0,0.1625013135701818,0.23744393806778274,0.10323623097967911,0.11524320207541006,0.13681703247783902,0.2232112001343171,0.0527216348284168,0.278135024175722,0.2860929448619438,0.47056353803991713,0.6415513617028403
17,0.9780214125893985,0.17825406923578196,0.6026200948214369,3.0,0.17092605275984762,0.15222756245684432,0.1980281250789674,0.19651320122697447,0.23592197835642764,0.08975488791237146,0.035528580083227845,0.403576661697101,0.3237018215178351,0.4280089129647657,0.1572063897513204
18,0.945060042373601,0.19705576867356958,0.47188983622456504,3.0,0.06627724691706263,0.1873517608445207,0.23502282808471012,0.1676193050704401,0.23578549495302709,0.027437393497552698,0.06465190944170951,0.2846177672966887,0.3551922155092922,0.32216525741329227,0.7150614660735148
19,0.6749540466963353,0.49195879585029795,0.42289044756735966,3.0,0.13120274370297563,0.29765958844406304,0.2192069734448751,0.15382437429825563,0.23174062844083784,0.18135675611009805,-0.0882951003942038,0.0008839025413893697,0.5024016172041051,0.1680471668954366,0.60232543029701
20,0.6861726992735878,0.35025941530043636,0.1,3.0,0.10602811750357634,0.12466165260308688,0.13809882746723484,0.12827337540114753,0.24033052275443428,0.07130147756680277,-0.16167912123549544,0.1543932286572153,0.6321882400508707,0.03564230514041755,0.571496403123511
21,0.9788442055619859,0.3142848959943571,0.20798845188706164,3.0,0.0944009555626246,0.23962310967810913,0.29581034873267553,0.18458541459525613,0.14691589450243225,-0.13848259505550026,-0.09315896379675154,0.5023275416181708,0.35234685354194806,0.34581741997919163,0.4697735405838799
22,0.8496725370742594,0.5259763717920127,0.624498757168933,3.0,0.13568872600743948,0.15071320661009568,0.19626104668204009,0.25910480651988405,0.1152217095830459,0.0354595357721561,-0.09924232340907979,0.3750354901774875,0.38505764469950937,0.4564136738791048,0.6544635592011546
23,0.8566836119334554,0.2941735656388295,0.16096487191171743,3.0,0.15736360728974652,0.11113717553772413,0.12356147767135645,0.2225850630012609,0.20943123337998293,-0.02091925156352964,-0.1229659496297324,0.4305422084605227,0.22232362229056424,0.36624666622054314,0.5786983572775569
